-115.0791	44.2162	2.4	10
-115.0976667	44.209	2.26	8.02
-115.1507	44.4046	2.5	10
-115.1616	44.376	3.1	10
-115.2143	44.3883	2.2	10
-115.1867	44.3699	2.4	10
-115.1767	44.378	2.9	10
-115.1284	44.2007	2.3	5
-115.0991	44.2341	2.7	10
-115.1883	44.3908	2.4	10
-115.2528333	44.5278333	2.15	7.18
-115.17	44.3907	2.4	10
-115.1022	44.2942	2.3	32.39
-115.0883	44.306	2.3	12.61
-115.2528333	44.5256667	2.07	16.73
-115.1119	44.3155	2.8	10
-115.0588333	44.268	2.21	6.69
-115.189	44.3623	2.6	10
-115.1026	44.1389	2.6	10
-115.0971667	44.2735	2.01	7.1
-115.0868333	44.284	2.11	9.54
-115.0711	44.2895	2.3	10
-114.9928333	44.2815	2.16	5.86
-115.0795	44.2618333	2.09	8.46
-115.1708	44.3123	2.2	10
-115.048	44.2753	4.2	7.64
-115.1345	44.3503	2.3	10
-115.1911	44.3596	2.5	10
-115.0886	44.1325	2.6	10
-115.0828	44.1258	2.4	10
-115.1447	44.345	2.2	10
-115.2192	44.5562	2.3	10
-115.2154	44.5549	2.8	10
-115.2611667	44.5366667	2.35	12.35
-114.891	44.3106667	2.22	8.31
-114.8933333	44.3148333	2.43	9.21
-115.1501	44.1763	2.6	10.4
-115.0868	44.1329	3.1	10
-115.0979	44.2768	2.5	10
-115.1278333	44.2006667	2.11	9.04
-115.0896	44.1311	2.6	10
-115.082	44.122	2.24	7.14
-115.0203	44.2702	2.4	10
-115.0724	44.2085	2.4	10
-115.0636	44.1223	2.2	10
-115.0508333	44.2558333	2.14	8.81
-115.0231	44.3063	2.5	12.68
-115.2139	44.338	2.3	10
-114.9079	44.2521	2.5	10
-115.0986	44.2578	2.8	12.36
-115.2123	44.2572	2.3	10
-115.1823333	44.2751667	2.39	9.12
-115.0301	44.2971	2.7	10
-115.0402	44.2862	2.9	11.38
-115.0613	44.3145	2.6	10.28
-115.0214	44.3006	2.4	14.11
-115.039	44.3018333	2.1	7.49
-115.0663333	44.2706667	2.41	7.59
-115.0723	44.2856	2.5	10
-114.9799	44.3073	2.5	10
-115.075	44.2896667	2.29	3.35
-115.0495	44.2921667	2.43	7.5
-115.0283	44.2961	2.4	10
-115.0341	44.2632	3	10
-115.0233333	44.2983333	2.13	3.6
-115.1743	44.4763	2.4	10
-115.0309	44.2927	4.2	10
-115.1409	44.3812	2.3	10
-114.9503	44.2889	3.2	10
-115.126	44.268	2.24	9.83
-115.2626667	44.5586667	2.11	12.35
-115.1809	44.5151	2.6	10
-115.0518333	44.2585	2.2	7.85
-115.1858	44.3713	2.4	10
-115.1722	44.4317	2.2	10
-115.1301667	44.2903333	2.03	7.31
-115.0824	44.133	2.8	10
-115.0502	44.3254	2.6	10
-115.0807	44.1384	2.7	10
-114.947	44.2932	2.8	10
-115.1818	44.3101	2.9	10
-115.1566667	44.2903333	2.17	7.58
-115.0348333	44.2948333	2.43	6.59
-115.1282	44.1397	2.5	10
-115.0419	44.2735	2.4	10
-115.0544	44.32	2.5	10
-115.1931	44.3127	2.5	10
-115.0406667	44.289	2.43	7.69
-115.0568333	44.2561667	2.09	8.65
-115.0256	44.2997	2.5	10
-115.191	44.2913333	2.43	8.45
-115.2029	44.3575	2.6	10
-115.208	44.372	2.5	10
-114.9991667	44.2751667	2	4.72
-114.8802	44.3173	2.9	10
-115.0575	44.2943	2.8	10
-115.2422	44.5362	2.5	10
-115.1717	44.3038	2.9	10
-115.1572	44.3574	2.3	10
-115.0202	44.2922	2.4	10
-115.0204	44.3065	3.7	3.39
-115.0597	44.2849	2.4	10
-115.0818333	44.2853333	2.55	7.9
-115.1084	44.1489	2.8	10
-115.0941667	44.1275	2.32	5.14
-115.1601	44.3768	2.5	10
-114.8728	44.3149	2.5	10
-115.0861667	44.2866667	2.06	6.34
-115.0851	44.2937	2.5	10
-115.0641667	44.2768333	2.39	7.88
-115.0432	44.2763	2.4	7.2
-115.2205	44.2642	2.6	12.07
-115.0711667	44.2896667	2.31	3.6
-115.0726	44.2848	3.3	10
-115.0726	44.2792	2.9	17.1
-115.0691	44.287	2.3	10
-115.0508	44.2794	2.5	10
-115.0583	44.2718	2.7	10
-114.8575	44.3118333	2.39	4.26
-115.2188	44.4669	2.5	10
-115.1288	44.2688	2.7	10
-115.1818	44.5527	2.6	10
-115.2198	44.5575	2.4	10
-115.0451667	44.3086667	2.34	5.12
-115.0855	44.1236667	2.07	6.17
-115.253	44.5458333	2.14	13.76
-115.227	44.5463	2.7	10
-115.2011	44.5744	2.3	10
-115.2585	44.5275	2.9	10
-115.0207	44.2752	2.3	10
-115.0496	44.1287	2.7	10
-115.1049	44.1277	2.7	10
-115.0969	44.1266	3.9	10
-115.1793333	44.2701667	2.32	9.6
-114.9639	44.3081	2.3	10
-115.1467	44.3179	2.6	10
-115.079	44.2798333	2.27	9.36
-115.0117	44.0952	2.4	11.65
-115.1838	44.3649	2.6	10
-115.133	44.2808333	2.25	7.27
-115.1898	44.3652	2.9	10
-115.1971	44.3641	2.6	10
-115.082	44.303	2.13	6.8
-115.0701667	44.2913333	2.32	3.93
-114.8587	44.3129	2.6	10
-115.0593333	44.274	2.35	5.67
-115.0218	44.2754	2.5	10
-115.1216667	44.2183333	2.18	9.07
-115.2103	44.3733	2.6	10
-115.0827	44.2738	2.6	8.06
-115.2229	44.5319	2.5	10
-114.8962	44.3233	2.4	10
-115.2709	44.3644	2.7	10
-114.8528	44.3324	2.7	10
-115.0935	44.2753	2.2	10
-115.1063	44.2964	2.5	10
-115.2783	44.5171	2.4	10
-115.0378	44.2777	2.3	10
-115.073	44.283	2.32	7.1
-115.2585	44.571	2.01	3.49
-115.064	44.2748333	2.2	7.02
-115.0655	44.272	2.38	8.2
-115.1775	44.3034	2.3	10
-115.1071	44.281	2.5	6.8
-115.0728	44.2858	2.7	10
-115.0893	44.3258	2.3	6.04
-115.0746667	44.2875	2.17	5.14
-115.0673333	44.2573333	2.28	10.95
-115.0783333	44.2895	2.06	7.13
-115.0965	44.2812	2.5	10
-115.0887	44.2998	2.6	10
-115.1003	44.2687	3.1	10
-115.2048	44.3786	2.6	10
-115.0816	44.2874	2.6	10
-115.0756	44.2762	2.8	10
-115.0792	44.2811	3	10
-114.9632	44.2899	2.6	10
-115.0786	44.2913	2.6	10
-114.8976	44.3365	2.6	17.61
-115.0706	44.3503	2.9	10
-115.0842	44.2909	2.6	10
-115.1217	44.2971	2.5	10
-115.1135	44.2876	2.6	11.08
-115.0672	44.2868	3.3	10
-115.236	44.4624	2.2	10
-115.0691	44.3057	2.7	10
-115.062	44.269	2.3	10
-114.962	44.291	2.2	10
-115.1814	44.3993	2.5	10
-115.1996	44.3626	2.6	10
-115.1857	44.3712	2.3	10
-115.0908333	44.2938333	2.26	5.8
-115.0805	44.2682	2.3	10
-115.0403	44.2703	2.4	12.84
-114.9558	44.3163	2.5	10
-115.175	44.349	3.1	10
-115.0796	44.2898	2.5	10
-115.0823	44.2964	2.9	10
-115.078	44.2837	3.8	10.93
-114.9932	44.292	2.9	10
-115.1962	44.3826	2.9	10
-115.0628333	44.3028333	2.42	10.17
-115.0819	44.2533	3.5	10
-115.2842	44.4235	3.1	10
-115.2468	44.4335	2.7	10
-115.3048	44.4451	2.9	10
-115.2866	44.4122	3.4	11.33
-115.1651	44.2664	2.5	10
-115.0576	44.2589	2.6	10
-115.2467	44.2871	2.5	11.43
-115.1499	44.3049	2.4	10
-114.9378333	44.279	2.44	3.88
-115.1813333	44.2936667	2.2	5.41
-115.0615	44.286	2.27	7.16
-115.0728333	44.2823333	2.1	5.22
-115.0828	44.2233	2.6	10
-115.0375	44.2875	2.37	6.19
-115.1015	44.1236667	2.02	9.76
-115.0908333	44.1043333	2.38	18.5
-115.0601667	44.261	2.23	7.99
-115.1178333	44.2916667	2.01	9.15
-115.0156667	44.3293333	2.34	9.02
-115.1575	44.2026	2.5	10
-115.0779	44.2478	2.6	10
-115.0538333	44.2845	2.02	5.46
-115.064	44.2791667	2.17	7.21
-115.1138333	44.2051667	2.29	7.91
-114.9436	44.3564	2.6	10
-115.0261667	44.343	2.4	17.08
-115.0412	44.3163	2.6	10
-115.0369	44.2806	3	11.93
-115.1973	44.4705	2.4	10
-115.1919	44.3554	2.6	10
-115.0723	44.2816	2.3	10
-115.0723333	44.2783333	2.3	6.4
-115.0569	44.2941	2.8	10
-115.0763	44.2739	2.4	10
-115.1364	44.229	2.3	10
-115.1512	44.2783	2.6	10
-115.1099	44.3285	2.2	10
-115.1326	44.3071	3.3	10
-114.9727	44.2874	3.1	10
-115.1705	44.3756	2.6	10
-115.2015	44.4623	2.5	10
-115.1874	44.4439	3	10
-115.1362	44.3628	2.5	10
-114.9761667	44.2893333	2.1	2.27
-115.1111667	44.2103333	2.17	6.4
-115.1773	44.333	2.3	10
-115.0843	44.2725	2.4	10
-115.2518333	44.5531667	2.16	13.82
-115.2575	44.5596667	2.12	13.31
-115.1718	44.3678	2.5	10
-114.963	44.329	2.8	10
-114.8646	44.3567	3.3	10
-115.1608	44.3849	3.2	10
-115.2074	44.3753	2.8	10
-115.0633333	44.2676667	2.07	10.64
-115.2196	44.5228	2.4	10
-115.0963	44.204	2.5	10
-115.1981	44.4364	2.3	10
-115.17	44.287	2.01	10.26
-115.0833333	44.287	2.25	7.16
-115.0429	44.2303	2.8	10
-115.2295	44.3446	2.6	10
-114.8726	44.338	2.6	10
-114.9545	44.3094	3.1	10
-115.0126667	44.2941667	2.07	7.25
-114.8495	44.344	2.4	10
-115.2089	44.4424	2.4	10
-114.9654	44.2719	2.5	10
-115.2334	44.4524	3.1	10
-115.2022	44.4437	3	10
-114.9161	44.2881	2.8	10
-115.1572	44.3735	3.1	10
-114.8871	44.3288	2.9	10
-115.1181	44.2961	2.8	10
-115.2154	44.4941	2.9	10
-115.0638333	44.2758333	2.1	6.5
-114.8793	44.3589	2.5	10
-114.961	44.276	2.35	7.7
-115.1654	44.4566	3	10
-114.8183	44.282	3.1	10
-114.8675	44.3287	2.9	10
-114.8669	44.3719	2.7	10
-115.1516	44.1832	2.6	17.32
-115.1774	44.3473	2.5	10
-115.0993	44.2097	2.8	10
-115.0919	44.1932	3.7	10
-114.9312	44.2967	2.9	10
-115.0966667	44.2696667	2.37	5.97
-115.1235	44.2003333	2.25	9.68
-115.1353333	44.228	2.29	9.64
-115.0552	44.2836	2.7	13.29
-115.1796	44.3076	2.5	10
-115.1859	44.3657	2.4	10
-115.2224	44.5305	2.3	10
-115.2428	44.5401	2.8	10
-115.0757	44.3253	2.6	10
-115.1016667	44.203	2.02	6.21
-115.1752	44.3941	2.5	10
-115.1797	44.3872	2.8	10
-115.1793	44.3094	2.4	10
-115.0654	44.1051	2.5	10
-115.2039	44.3742	2.4	10
-115.2055	44.5202	2.5	10
-114.8303	44.3	2.3	10
-115.1811	44.3646	2.4	10
-115.2063	44.3765	2.6	10
-115.1864	44.3103	2.6	10
-115.1138	44.2064	3	10
-115.0836	44.1903	2.9	10
-115.0839	44.2023	3.1	10
-115.09	44.3272	2.4	10
-115.192	44.3951	3	10
-115.0321	44.2551	3.7	10
-115.1804	44.2896	2.6	10
-115.0997	44.2962	2.5	10
-115.0186	44.2926	2.7	10
-115.0704	44.2875	2.9	12.48
-115.0328	44.2525	2.6	10
-115.2677	44.5424	2.5	13.63
-115.2678	44.5164	2.5	10
-115.1461	44.3038	2.8	10
-115.187	44.3857	2.6	10
-115.1907	44.3878	3.1	10
-115.1767	44.3716	2.6	10
-115.0113333	44.2555	2.08	5.98
-115.2055	44.2755	2.44	5.36
-115.1958333	44.289	2.28	4.35
-115.0909	44.2993	2.8	11.26
-115.0253333	44.2843333	2.18	3.66
-114.808	44.3011667	2.39	3.42
-114.9995	44.2791	2.5	10
-115.011	44.286	2.3	10
-115.1754	44.3884	2.3	10
-114.9648333	44.2878333	2.23	4.07
-115.0693333	44.285	2.03	6.44
-115.1086667	44.283	2.1	8.78
-115.258	44.5286667	2.19	10.28
-115.096	44.28	2.37	6.73
-115.0819	44.2836	2.3	10
-115.0426	44.2961	2.4	10
-115.0883	44.2589	3	10
-115.1053	44.2552	2.9	10
-115.0589	44.2823	3.2	12.05
-114.9537	44.2988	2.3	10
-115.0708	44.2781	2.4	10
-115.3503	44.4315	2.7	10
-114.9842	44.3217	2.6	10
-115.2493	44.5331	3	10
-115.004	44.2792	2.4	10
-115.0068	44.2917	2.7	10
-114.9687	44.293	2.6	10
-115.2296	44.3843	2.4	10
-115.188	44.3599	2.4	10
-115.194	44.339	2.7	10
-115.1816	44.3747	2.5	10
-115.1021	44.2307	2.6	10
-115.1957	44.3916	2.4	10
-115.1948	44.3824	2.6	10
-115.0184	44.3061	2.5	12.92
-115.1071	44.3124	2.6	10
-115.1236	44.2681	2.3	10
-115.2122	44.3635	2.5	10
-115.1903	44.3811	2.5	10
-115.2056	44.3146	2.3	10
-115.135	44.325	2.4	10
-115.102	44.2865	2.15	5.41
-115.2161	44.4591	2.3	10
-115.2028	44.4644	3.7	10
-115.1584	44.29	2.6	10
-115.153	44.3658	2.6	10
-115.2565	44.362	2.9	10
-115.3069	44.4127	2.6	10
-115.2879	44.5076	2.9	10
-115.2057	44.384	2.9	10
-115.2671	44.5273	2.6	10
-115.2007	44.3887	3	10
-115.196	44.3749	2.5	10
-115.0955	44.3058333	2.34	9.83
-115.0967	44.2926	2.9	10
-115.1991	44.3542	2.4	10
-115.2267	44.4352	2.6	10
-115.1886	44.403	2.5	10
-115.186	44.3901	2.6	10
-115.2034	44.4792	3.7	10
-115.2251	44.4627	3.7	10
-115.2633333	44.5361667	2.37	12.42
-115.2908	44.3457	2.3	10
-115.1918	44.3338	2.6	10
-115.1917	44.3834	2.7	10
-115.1677	44.3404	3.1	10
-115.1835	44.345	2.7	10
-115.1982	44.321	2.4	10
-115.1828	44.3484	3.2	10
-115.2537	44.5636	3.6	10
-115.0852	44.292	2.4	10
-115.1743	44.386	3.3	10
-115.2368	44.3451	2.4	10
-115.065	44.2766	2.5	10
-115.1189	44.3072	2.7	10
-115.0366	44.2684	3.4	10
-115.1256	44.3841	2.7	10
-115.204	44.3485	2.4	10
-115.1916	44.3738	2.4	10
-115.2484	44.5424	2.4	10
-115.0158	44.2606	2.8	10
-114.9603	44.2765	2.5	11.66
-115.1643	44.3702	2.6	10
-115.1833	44.3733	2.3	10
-115.1303333	44.2735	2.36	6.81
-115.2206	44.304	2.2	10
-115.1743	44.3887	2.2	10
-115.1765	44.3699	2.4	10
-115.1727	44.3247	2.3	10
-115.0761	44.176	2.9	10
-115.2092	44.4604	2.6	10
-115.0796667	44.2876667	2.32	6.81
-115.2065	44.3769	2.5	10
-115.2104	44.4707	3	10
-115.1221	44.2387	3.6	10
-115.0218	44.2893	2.6	10
-115.1264	44.3938	2.8	10
-114.8021	44.2976	2.7	10
-115.1435	44.2768	2.6	10
-115.2135	44.3943	2.4	10
-115.178	44.2867	2.5	10
-115.0812	44.2732	2.5	14.79
-115.1241	44.3434	3.1	10
-115.2525	44.246	2.7	10
-115.2632	44.3068	2.5	10
-115.1849	44.4179	4.1	10
-115.1845	44.3156	2.8	10
-115.2396	44.5044	3	10
-115.1016	44.3572	2.5	10
-115.2024	44.4864	3	10
-115.1414	44.4795	2.7	10
-115.0291	44.2991	2.7	10
-115.1785	44.321	2.5	10
-115.165	44.3173	2.5	10
-115.0231	44.2851	2.8	10
-115.075	44.2637	2.9	10
-115.2535	44.5361667	2.29	11.51
-115.1809	44.3994	2.5	10
-115.2032	44.3793	2.3	10
-115.2027	44.5401	2.4	10
-115.1924	44.5657	3	10
-115.1784	44.3868	2.9	10
-115.1313	44.3733	2.7	10
-115.1948	44.3578	2.6	10
-115.194	44.3963	2.5	10
-115.1638	44.3655	2.5	10
-115.2317	44.5564	2.4	10
-115.0406	44.3515	2.4	5
-115.185	44.4007	2.3	10
-115.0993	44.3192	2.8	10
-115.2299	44.4801	2.5	10
-115.1561	44.406	2.7	10
-115.2057	44.3795	2.4	10
-115.0569	44.2737	2.9	10
-115.2546667	44.5463333	2.4	11.43
-114.9223	44.27	2.3	10.45
-115.161	44.4	2.4	10
-115.1059	44.2325	2.5	10
-115.0653333	44.2563333	2.33	8.83
-115.0713	44.2475	2.6	10
-115.0634	44.2597	2.4	10
-115.2138	44.4811	2.6	10
-115.1497	44.3071	2.8	10
-115.0155	44.2879	2.4	10
-115.2164	44.5448	2.7	10
-115.01	44.2781667	2.34	9.32
-115.1087	44.3073	3	10
-115.2195	44.2558	2.4	10
-115.1483	44.3255	3	10
-115.1709	44.3545	2.4	10
-115.2445	44.5345	2.8	10
-115.0148	44.2724	2.8	10
-115.1989	44.5077	2.6	10
-115.1973	44.404	2.7	10
-115.0597	44.2637	2.4	10
-115.2301	44.2942	2.3	13.41
-115.1376667	44.2695	2.44	8.49
-115.1454	44.3515	3.6	10
-115.2172	44.4885	2.5	10
-115.1928	44.4201	2.6	10
-115.1023	44.4689	2.7	10
-115.0378	44.2594	3.3	10
-115.2068	44.4006	3	10
-115.2086	44.4873	2.4	10
-115.2128	44.5147	2.9	10
-115.0718333	44.3176667	2.43	9.76
-115.1577	44.4165	3.1	10
-115.0928	44.2254	2.6	10
-115.1075	44.3128	2.8	10
-115.1779	44.408	3.2	10
-115.2106	44.4893	2.6	10
-115.1921	44.5677	2.3	10
-115.0997	44.1233	2.7	10
-115.1855	44.3674	2.5	10
-115.0261	44.2598	2.3	10
-115.0698	44.119	2.8	15.62
-115.1071	44.1027	2.5	10
-115.0135	44.2878333	2.19	6.42
-115.0675	44.1305	3.2	10
-115.0787	44.3245	3	10
-115.1671	44.3484	2.6	10
-115.0138	44.2984	3.6	11.7
-115.1716	44.5528	2.5	10
-115.1274	44.21	2.4	12.12
-114.9523	44.4122	2.6	10
-115.0289	44.2843	3.5	10
-115.0775	44.2517	2.4	10
-114.9966	44.305	3.2	10
-115.1869	44.3622	3.4	10
-115.0655	44.4814	2.6	10
-115.1281	44.2609	2.4	10
-115.0344	44.2777	2.3	10
-115.0453	44.2814	2.3	10
-115.1935	44.4453	2.5	10
-115.0698333	44.293	2.21	-0.12
-115.1041667	44.2981667	2.17	6.08
-115.0897	44.2981	2.6	10
-115.1849	44.3866	2.8	10
-115.007	44.2611	2.7	10
-115.1025	44.2003333	2.12	8.57
-115.1478	44.2973	2.3	12.5
-115.1285	44.2866	2.5	10
-115.1542	44.2568	2.7	10
-115.0611	44.8438	2.9	10
-115.233	44.3937	3.4	10
-115.1495	44.4245	2.5	10
-115.1168333	44.1683333	2.25	12.01
-115.1752	44.3827	2.9	10
-115.1851	44.3119	2.4	10
-115.1508	44.4944	3.9	10
-115.1339	44.3226	3.2	10
-115.1478	44.3151	2.5	10
-115.1125	44.3081	2.7	10
-115.138	44.2944	2.6	10
-115.1493	44.3762	2.8	10
-115.1063333	44.2758333	2.12	3.98
-115.141	44.3229	3.4	10
-115.1417	44.3243	4.1	10
-115.0114	44.2657	2.4	10
-115.1608	44.3818	2.6	10
-115.149	44.5275	2.3	10
-115.1524	44.3405	2.3	10
-115.1995	44.3571667	2.34	10
-115.0044	44.2702	2.4	10
-114.9483333	44.2691667	2.09	5.29
-115.0725	44.2343333	2.35	7.03
-115.2572	44.3346	3	10
-115.2222	44.3835	2.5	10
-115.1805	44.3302	2.6	10
-115.2521667	44.5368333	2.21	12.69
-115.1982	44.3553	3	10
-115.2327	44.3632	2.7	10
-115.1797	44.3651	2.5	10
-115.219	44.2794	2.3	10
-115.122	44.2546	2.5	14.51
-115.2307	44.5343	3.3	10
-115.0991	44.2793	2.5	10
-115.0831	44.1238	2.7	13.58
-115.252	44.5268333	2.01	2.98
-115.1761	44.4068	2.4	10
-115.0959	44.3105	3	10
-115.1018333	44.306	2.07	7.28
-115.11	44.263	2.5	10
-114.9471667	44.3258333	2.29	5.33
-115.2278	44.2644	2.6	13.77
-115.2002	44.4758	2.5	10
-115.2333	44.5331	2.5	10
-115.1759	44.4834	3.7	10
-115.3234	44.483	2.7	10
-115.0592	44.2827	2.8	10
-115.1803	44.2741	2.5	10
-115.1732	44.359	3.2	10
-115.1708	44.4048	2.9	10
-115.1594	44.2883	2.7	10
-115.0917	44.1286	3.7	10
-115.0938	44.1475	3	10
-115.1694	44.3993	2.8	10
-115.2195	44.3912	2.4	10
-115.1331667	44.2485	2.35	11.7
-115.1824	44.3161	2.5	10
-115.1273	44.3351	2.9	10
-115.199	44.4477	2.8	10
-115.2006	44.4571	2.6	10
-115.2515	44.3328	2.7	10
-115.1768	44.4666	2.7	10
-115.1217	44.2116	2.9	10
-115.1175	44.1967	2.5	10
-115.2399	44.3843	2.5	10
-115.2253	44.3261	3.6	10
-115.1635	44.3779	3	10
-115.1158	44.5146	3.5	10
-115.1984	44.2793	2.5	10
-115.1974	44.3817	3.1	10
-115.355	44.3556	2.9	9.34
-115.2176	44.3802	2.9	10
-115.1422	44.1879	2.8	10
-115.2049	44.2927	2.8	10
-115.1871	44.5535	2.6	10
-115.0715	44.1194	2.5	10
-115.1029	44.3013	3.1	10
-115.2141	44.4636	2.7	10
-115.146	44.3375	2.4	10
-115.1652	44.3115	2.6	10
-115.1889	44.3823	2.6	10
-115.0461	44.32	2.8	10
-115.1039	44.2702	2.8	10
-115.1664	44.327	3.1	10
-115.1779	44.3011	2.7	10
-115.1971	44.3597	2.5	10
-115.1098	44.2712	2.5	10
-115.0787	44.1272	2.7	10
-115.0757	44.1255	2.5	10
-115.1672	44.4078	2.5	10
-115.2508	44.4604	2.6	10
-115.1239	44.1769	2.7	10
-115.2161	44.3793	2.8	10
